20
178
4
112
576
419
41
93
10
59
87
429
77
13
545
24
1538
218
22
13
12
49
1701
238
938
1
13
111
184
77
46
44
326
26
16
120
35
127
61
19
77
15
15
371
103
211
78
32
11
40
94
61
83
338
336
52
249
313
104
59
136
303
40
153
31
94
63
23
1313
101
57
78
652
153
157
31
561
197
87
27
588
279
9
34
613
123
8
9
167
740
340
269
24
28
29
21
13
31
117
8
22
74
89
92
732
4
188
9
12
836
6
2610
185
261
364
457
116
66
12
32
66
70
5
6
43
197
1632
144
75
18
13
9
429
16
48
142
540
133
102
162
57
6
85
7
134
33
3
53
60
107
86
302
202
48
699
146
9
109
473
81
11
1219
426
17
85
981
133
15
15
886
57
6
40
7
13
50
128
58
49
369
468
87
54
7
83
1683
583
279
103
98
64
34
47
6
429
1236
95
100
4
172
3
41
9
43
11
336
29
504
217
20
63
14
6
177
163
72
149
483
30
69
22
138
454
